# outline of illuminated area on igrins slitcam
# generated from scam_geometry.ipynb
# ra/dec coordinates are in arcsec relative to center of slit
# x-pixel 	 y-pixel 	 ra 	 dec 
1265.0	1028.0	-20.9209684058	20.058197706
1265.0	1029.0	-20.8441161554	20.1397978854
1264.0	1029.0	-20.7551253023	20.0596102975
1264.0	1030.0	-20.6782730519	20.1412104768
1263.0	1030.0	-20.589282199	20.0610228889
1262.0	1030.0	-20.5002913461	19.980835301
1262.0	1031.0	-20.4234390954	20.0624354804
1261.0	1031.0	-20.3344482425	19.9822478925
1261.0	1032.0	-20.2575959921	20.0638480719
1261.0	1033.0	-20.1807437415	20.1454482512
1260.0	1033.0	-20.0917528886	20.0652606633
1260.0	1034.0	-20.0149006382	20.1468608427
1260.0	1035.0	-19.9380483875	20.228461022
1259.0	1035.0	-19.8490575346	20.1482734341
1259.0	1036.0	-19.7722052842	20.2298736135
1258.0	1036.0	-19.6832144313	20.1496860256
1258.0	1037.0	-19.6063621807	20.2312862049
1257.0	1037.0	-19.5173713278	20.151098617
1256.0	1037.0	-19.4283804749	20.0709110291
1256.0	1038.0	-19.3515282243	20.1525112085
1255.0	1038.0	-19.2625373714	20.0723236206
1255.0	1039.0	-19.1856851209	20.1539237999
1255.0	1040.0	-19.1088328705	20.2355239793
1254.0	1040.0	-19.0198420174	20.1553363914
1253.0	1040.0	-18.9308511645	20.0751488035
1252.0	1040.0	-18.8418603116	19.9949612156
1252.0	1041.0	-18.7650080612	20.0765613949
1252.0	1042.0	-18.6881558106	20.1581615743
1252.0	1043.0	-18.6113035601	20.2397617537
1251.0	1043.0	-18.5223127072	20.1595741658
1251.0	1044.0	-18.4454604566	20.2411743451
1250.0	1044.0	-18.3564696037	20.1609867572
1250.0	1045.0	-18.2796173533	20.2425869366
1249.0	1045.0	-18.1906265002	20.1623993487
1248.0	1045.0	-18.1016356473	20.0822117608
1248.0	1046.0	-18.0247833968	20.1638119401
1248.0	1047.0	-17.9479311462	20.2454121195
1247.0	1047.0	-17.8589402933	20.1652245316
1247.0	1048.0	-17.7820880429	20.2468247109
1246.0	1048.0	-17.69309719	20.166637123
1245.0	1048.0	-17.6041063371	20.0864495351
1245.0	1049.0	-17.5272540865	20.1680497145
1245.0	1050.0	-17.450401836	20.2496498938
1244.0	1050.0	-17.3614109831	20.169462306
1244.0	1051.0	-17.2845587325	20.2510624853
1243.0	1051.0	-17.1955678796	20.1708748974
1242.0	1051.0	-17.1065770267	20.0906873095
1241.0	1051.0	-17.0175861738	20.0104997216
1241.0	1052.0	-16.9407339232	20.092099901
1241.0	1053.0	-16.8638816727	20.1737000803
1241.0	1054.0	-16.7870294221	20.2553002597
1240.0	1054.0	-16.6980385692	20.1751126718
1239.0	1054.0	-16.6090477163	20.0949250839
1239.0	1055.0	-16.5321954659	20.1765252632
1239.0	1056.0	-16.4553432153	20.2581254426
1238.0	1056.0	-16.3663523624	20.1779378547
1238.0	1057.0	-16.2895001119	20.259538034
1237.0	1057.0	-16.200509259	20.1793504461
1237.0	1058.0	-16.1236570084	20.2609506255
1236.0	1058.0	-16.0346661555	20.1807630376
1236.0	1059.0	-15.9578139051	20.2623632169
1235.0	1059.0	-15.868823052	20.182175629
1235.0	1060.0	-15.7919708016	20.2637758084
1234.0	1060.0	-15.7029799487	20.1835882205
1234.0	1061.0	-15.626127698	20.2651883999
1233.0	1061.0	-15.5371368451	20.185000812
1233.0	1062.0	-15.4602845947	20.2666009913
1232.0	1062.0	-15.3712937418	20.1864134034
1232.0	1063.0	-15.2944414912	20.2680135828
1231.0	1063.0	-15.2054506383	20.1878259949
1230.0	1063.0	-15.1164597854	20.107638407
1230.0	1064.0	-15.0396075349	20.1892385863
1229.0	1064.0	-14.9506166819	20.1090509984
1229.0	1065.0	-14.8737644314	20.1906511778
1229.0	1066.0	-14.796912181	20.2722513571
1228.0	1066.0	-14.7079213279	20.1920637692
1227.0	1066.0	-14.618930475	20.1118761813
1226.0	1066.0	-14.5299396221	20.0316885934
1226.0	1067.0	-14.4530873717	20.1132887728
1225.0	1067.0	-14.3640965188	20.0331011849
1225.0	1068.0	-14.2872442681	20.1147013642
1225.0	1069.0	-14.2103920177	20.1963015436
1224.0	1069.0	-14.1214011648	20.1161139557
1224.0	1070.0	-14.0445489142	20.1977141351
1224.0	1071.0	-13.9676966638	20.2793143144
1223.0	1071.0	-13.8787058109	20.1991267265
1223.0	1072.0	-13.8018535602	20.2807269059
1222.0	1072.0	-13.7128627073	20.200539318
1221.0	1072.0	-13.6238718544	20.1203517301
1221.0	1073.0	-13.5470196038	20.2019519094
1220.0	1073.0	-13.4580287509	20.1217643215
1219.0	1073.0	-13.369037898	20.0415767336
1219.0	1074.0	-13.2921856476	20.123176913
1218.0	1074.0	-13.2031947947	20.0429893251
1218.0	1075.0	-13.126342544	20.1245895044
1218.0	1076.0	-13.0494902936	20.2061896838
1218.0	1077.0	-12.972638043	20.2877898631
1217.0	1077.0	-12.8836471901	20.2076022752
1217.0	1078.0	-12.8067949397	20.2892024546
1216.0	1078.0	-12.7178040868	20.2090148667
1216.0	1079.0	-12.6409518361	20.2906150461
1215.0	1079.0	-12.5519609832	20.2104274582
1215.0	1080.0	-12.4751087328	20.2920276375
1214.0	1080.0	-12.3861178797	20.2118400496
1214.0	1081.0	-12.3092656293	20.293440229
1213.0	1081.0	-12.2202747764	20.2132526411
1213.0	1082.0	-12.1434225258	20.2948528204
1212.0	1082.0	-12.0544316729	20.2146652325
1211.0	1082.0	-11.96544082	20.1344776446
1211.0	1083.0	-11.8885885695	20.216077824
1211.0	1084.0	-11.8117363189	20.2976780033
1210.0	1084.0	-11.722745466	20.2174904154
1210.0	1085.0	-11.6458932156	20.2990905948
1209.0	1085.0	-11.5569023627	20.2189030069
1209.0	1086.0	-11.4800501121	20.3005031862
1208.0	1086.0	-11.3910592591	20.2203155983
1207.0	1086.0	-11.3020684062	20.1401280104
1206.0	1086.0	-11.2130775533	20.0599404225
1206.0	1087.0	-11.1362253027	20.1415406019
1206.0	1088.0	-11.0593730523	20.2231407812
1206.0	1089.0	-10.9825208017	20.3047409606
1205.0	1089.0	-10.8935299488	20.2245533727
1205.0	1090.0	-10.8166776983	20.3061535521
1204.0	1090.0	-10.7276868454	20.2259659642
1203.0	1090.0	-10.6386959925	20.1457783763
1203.0	1091.0	-10.5618437419	20.2273785556
1203.0	1092.0	-10.4849914915	20.308978735
1202.0	1092.0	-10.3960006386	20.2287911471
1201.0	1092.0	-10.3070097855	20.1486035592
1200.0	1092.0	-10.2180189326	20.0684159713
1200.0	1093.0	-10.1411666822	20.1500161506
1200.0	1094.0	-10.0643144315	20.23161633
1199.0	1094.0	-9.97532357863	20.1514287421
1199.0	1095.0	-9.8984713282	20.2330289214
1199.0	1096.0	-9.82161907758	20.3146291008
1198.0	1096.0	-9.73262822468	20.2344415129
1198.0	1097.0	-9.65577597425	20.3160416923
1197.0	1097.0	-9.56678512135	20.2358541044
1197.0	1098.0	-9.48993287073	20.3174542837
1196.0	1098.0	-9.40094201782	20.2372666958
1196.0	1099.0	-9.3240897674	20.3188668752
1195.0	1099.0	-9.23509891449	20.2386792873
1194.0	1099.0	-9.1461080614	20.1584916994
1193.0	1099.0	-9.05711720849	20.0783041115
1193.0	1100.0	-8.98026495806	20.1599042908
1193.0	1101.0	-8.90341270744	20.2415044702
1192.0	1101.0	-8.81442185454	20.1613168823
1191.0	1101.0	-8.72543100164	20.0811292944
1191.0	1102.0	-8.64857875121	20.1627294737
1191.0	1103.0	-8.57172650059	20.2443296531
1190.0	1103.0	-8.48273564768	20.1641420652
1190.0	1104.0	-8.40588339726	20.2457422445
1189.0	1104.0	-8.31689254435	20.1655546566
1189.0	1105.0	-8.24004029373	20.247154836
1188.0	1105.0	-8.15104944083	20.1669672481
1187.0	1105.0	-8.06205858792	20.0867796602
1187.0	1106.0	-7.9852063373	20.1683798395
1187.0	1107.0	-7.90835408688	20.2499800189
1186.0	1107.0	-7.81936323397	20.169792431
1186.0	1108.0	-7.74251098335	20.2513926104
1186.0	1109.0	-7.66565873293	20.3329927897
1185.0	1109.0	-7.57666788002	20.2528052018
1185.0	1110.0	-7.4998156294	20.3344053812
1184.0	1110.0	-7.4108247765	20.2542177933
1183.0	1110.0	-7.32183392359	20.1740302054
1183.0	1111.0	-7.24498167317	20.2556303847
1183.0	1112.0	-7.16812942255	20.3372305641
1182.0	1112.0	-7.07913856964	20.2570429762
1182.0	1113.0	-7.00228631921	20.3386431555
1181.0	1113.0	-6.91329546631	20.2584555676
1180.0	1113.0	-6.82430461321	20.1782679797
1179.0	1113.0	-6.73531376031	20.0980803918
1179.0	1114.0	-6.65846150988	20.1796805712
1178.0	1114.0	-6.56947065698	20.0994929833
1178.0	1115.0	-6.49261840636	20.1810931627
1178.0	1116.0	-6.41576615593	20.262693342
1177.0	1116.0	-6.32677530303	20.1825057541
1177.0	1117.0	-6.24992305241	20.2641059335
1177.0	1118.0	-6.17307080198	20.3457061128
1176.0	1118.0	-6.08407994908	20.2655185249
1176.0	1119.0	-6.00722769846	20.3471187043
1175.0	1119.0	-5.91823684555	20.2669311164
1175.0	1120.0	-5.84138459512	20.3485312957
1174.0	1120.0	-5.75239374222	20.2683437078
1173.0	1120.0	-5.66340288912	20.1881561199
1173.0	1121.0	-5.5865506387	20.2697562993
1173.0	1122.0	-5.50969838827	20.3513564786
1172.0	1122.0	-5.42070753517	20.2711688907
1171.0	1122.0	-5.33171668227	20.1909813028
1171.0	1123.0	-5.25486443184	20.2725814822
1171.0	1124.0	-5.17801218122	20.3541816615
1170.0	1124.0	-5.08902132832	20.2739940736
1170.0	1125.0	-5.01216907789	20.355594253
1169.0	1125.0	-4.92317822498	20.2754066651
1168.0	1125.0	-4.83418737208	20.1952190772
1168.0	1126.0	-4.75733512146	20.2768192566
1168.0	1127.0	-4.68048287103	20.3584194359
1167.0	1127.0	-4.59149201813	20.278231848
1166.0	1127.0	-4.50250116503	20.1980442601
1166.0	1128.0	-4.4256489146	20.2796444395
1166.0	1129.0	-4.34879666418	20.3612446188
1165.0	1129.0	-4.25980581108	20.2810570309
1165.0	1130.0	-4.18295356065	20.3626572103
1164.0	1130.0	-4.09396270775	20.2824696224
1163.0	1130.0	-4.00497185484	20.2022820345
1162.0	1130.0	-3.91598100194	20.1220944466
1162.0	1131.0	-3.83912875132	20.2036946259
1162.0	1132.0	-3.76227650089	20.2852948053
1161.0	1132.0	-3.67328564799	20.2051072174
1161.0	1133.0	-3.59643339737	20.2867073967
1161.0	1134.0	-3.51958114694	20.3683075761
1160.0	1134.0	-3.43059029404	20.2881199882
1159.0	1134.0	-3.34159944094	20.2079324003
1159.0	1135.0	-3.26474719051	20.2895325797
1158.0	1135.0	-3.17575633761	20.2093449918
1158.0	1136.0	-3.09890408699	20.2909451711
1157.0	1136.0	-3.00991323409	20.2107575832
1157.0	1137.0	-2.93306098366	20.2923577626
1157.0	1138.0	-2.85620873304	20.3739579419
1156.0	1138.0	-2.76721788013	20.293770354
1156.0	1139.0	-2.69036562971	20.3753705334
1155.0	1139.0	-2.6013747768	20.2951829455
1154.0	1139.0	-2.5123839239	20.2149953576
1154.0	1140.0	-2.43553167328	20.2965955369
1153.0	1140.0	-2.34654082037	20.216407949
1152.0	1140.0	-2.25754996747	20.1362203611
1152.0	1141.0	-2.18069771685	20.2178205405
1152.0	1142.0	-2.10384546642	20.2994207198
1152.0	1143.0	-2.026993216	20.3810208992
1151.0	1143.0	-1.9380023629	20.3008333113
1150.0	1143.0	-1.84901150999	20.2206457234
1150.0	1144.0	-1.77215925957	20.3022459028
1149.0	1144.0	-1.68316840666	20.2220583149
1149.0	1145.0	-1.60631615604	20.3036584942
1148.0	1145.0	-1.51732530314	20.2234709063
1148.0	1146.0	-1.44047305271	20.3050710857
1147.0	1146.0	-1.35148219981	20.2248834978
1146.0	1146.0	-1.26249134671	20.1446959099
1146.0	1147.0	-1.18563909628	20.2262960892
1145.0	1147.0	-1.09664824338	20.1461085013
1145.0	1148.0	-1.01979599276	20.2277086807
1145.0	1149.0	-0.942943742332	20.30930886
1144.0	1149.0	-0.853952889428	20.2291212721
1144.0	1150.0	-0.777100638809	20.3107214515
1143.0	1150.0	-0.688109785904	20.2305338636
1143.0	1151.0	-0.611257535476	20.3121340429
1142.0	1151.0	-0.522266682572	20.231946455
1142.0	1152.0	-0.445414431953	20.3135466344
1141.0	1152.0	-0.356423579048	20.2333590465
1140.0	1152.0	-0.267432726143	20.1531714586
1140.0	1153.0	-0.190580475716	20.234771638
1140.0	1154.0	-0.113728225097	20.3163718173
1139.0	1154.0	-0.0247373721924	20.2361842294
1139.0	1155.0	0.052114878235	20.3177844088
1138.0	1155.0	0.141105731331	20.2375968209
1138.0	1156.0	0.217957981759	20.3191970002
1137.0	1156.0	0.306948834663	20.2390094123
1136.0	1156.0	0.395939687568	20.1588218244
1136.0	1157.0	0.472791938187	20.2404220038
1136.0	1158.0	0.549644188614	20.3220221831
1136.0	1159.0	0.626496439233	20.4036223625
1135.0	1159.0	0.715487292138	20.3234347746
1134.0	1159.0	0.804478145043	20.2432471867
1134.0	1160.0	0.88133039547	20.324847366
1133.0	1160.0	0.970321248375	20.2446597781
1133.0	1161.0	1.04717349899	20.3262599575
1132.0	1161.0	1.1361643519	20.2460723696
1132.0	1162.0	1.21301660233	20.327672549
1131.0	1162.0	1.30200745542	20.2474849611
1131.0	1163.0	1.37885970585	20.3290851404
1130.0	1163.0	1.46785055875	20.2488975525
1129.0	1163.0	1.55684141166	20.1687099646
1129.0	1164.0	1.63369366228	20.250310144
1129.0	1165.0	1.71054591271	20.3319103233
1128.0	1165.0	1.79953676561	20.2517227354
1127.0	1165.0	1.88852761851	20.1715351475
1127.0	1166.0	1.96537986913	20.2531353269
1127.0	1167.0	2.04223211956	20.3347355062
1126.0	1167.0	2.13122297247	20.2545479183
1126.0	1168.0	2.20807522308	20.3361480977
1125.0	1168.0	2.29706607599	20.2559605098
1125.0	1169.0	2.37391832642	20.3375606891
1125.0	1170.0	2.45077057704	20.4191608685
1124.0	1170.0	2.53976142994	20.3389732806
1123.0	1170.0	2.62875228285	20.2587856927
1123.0	1171.0	2.70560453346	20.3403858721
1122.0	1171.0	2.79459538637	20.2601982842
1122.0	1172.0	2.8714476368	20.3417984635
1121.0	1172.0	2.9604384897	20.2616108756
1121.0	1173.0	3.03729074032	20.343211055
1121.0	1174.0	3.11414299075	20.4248112343
1120.0	1174.0	3.20313384365	20.3446236464
1119.0	1174.0	3.29212469656	20.2644360585
1119.0	1175.0	3.36897694718	20.3460362379
1118.0	1175.0	3.45796780008	20.26584865
1118.0	1176.0	3.53482005051	20.3474488293
1117.0	1176.0	3.6238109036	20.2672612414
1117.0	1177.0	3.70066315403	20.3488614208
1116.0	1177.0	3.78965400694	20.2686738329
1116.0	1178.0	3.86650625755	20.3502740122
1115.0	1178.0	3.95549711046	20.2700864243
1115.0	1179.0	4.03234936089	20.3516866037
1114.0	1179.0	4.12134021379	20.2714990158
1114.0	1180.0	4.19819246441	20.3530991951
1113.0	1180.0	4.28718331732	20.2729116072
1113.0	1181.0	4.36403556774	20.3545117866
1113.0	1182.0	4.44088781836	20.436111966
1112.0	1182.0	4.52987867127	20.3559243781
1111.0	1182.0	4.61886952417	20.2757367902
1111.0	1183.0	4.6957217746	20.3573369695
1110.0	1183.0	4.78471262769	20.2771493816
1110.0	1184.0	4.86156487812	20.358749561
1110.0	1185.0	4.93841712855	20.4403497403
1109.0	1185.0	5.02740798165	20.3601621524
1108.0	1185.0	5.11639883455	20.2799745645
1108.0	1186.0	5.19325108498	20.3615747439
1107.0	1186.0	5.28224193788	20.281387156
1107.0	1187.0	5.3590941885	20.3629873353
1106.0	1187.0	5.44808504141	20.2827997474
1106.0	1188.0	5.52493729183	20.3643999268
1105.0	1188.0	5.61392814474	20.2842123389
1105.0	1189.0	5.69078039536	20.3658125183
1105.0	1190.0	5.76763264578	20.4474126976
1104.0	1190.0	5.85662349869	20.3672251097
1103.0	1190.0	5.94561435179	20.2870375218
1103.0	1191.0	6.02246660221	20.3686377012
1103.0	1192.0	6.09931885264	20.4502378805
1102.0	1192.0	6.18830970574	20.3700502926
1101.0	1192.0	6.27730055864	20.2898627047
1100.0	1192.0	6.36629141155	20.2096751168
1100.0	1193.0	6.44314366197	20.2912752962
1100.0	1194.0	6.51999591259	20.3728754755
1099.0	1194.0	6.6089867655	20.2926878876
1099.0	1195.0	6.68583901592	20.374288067
1098.0	1195.0	6.77482986883	20.2941004791
1098.0	1196.0	6.85168211945	20.3757006584
1097.0	1196.0	6.94067297235	20.2955130705
1097.0	1197.0	7.01752522278	20.3771132499
1096.0	1197.0	7.10651607588	20.296925662
1096.0	1198.0	7.1833683263	20.3785258413
1096.0	1199.0	7.26022057673	20.4601260207
1095.0	1199.0	7.34921142983	20.3799384328
1094.0	1199.0	7.43820228273	20.2997508449
1094.0	1200.0	7.51505453316	20.3813510243
1093.0	1200.0	7.60404538606	20.3011634364
1092.0	1200.0	7.69303623897	20.2209758485
1092.0	1201.0	7.76988848959	20.3025760278
1092.0	1202.0	7.84674074002	20.3841762072
1091.0	1202.0	7.93573159292	20.3039886193
1091.0	1203.0	8.01258384354	20.3855887986
1090.0	1203.0	8.10157469644	20.3054012107
1089.0	1203.0	8.19056554935	20.2252136228
1089.0	1204.0	8.26741779997	20.3068138022
1089.0	1205.0	8.34427005039	20.3884139815
1088.0	1205.0	8.4332609033	20.3082263936
1088.0	1206.0	8.51011315392	20.389826573
1088.0	1207.0	8.58696540435	20.4714267523
1087.0	1207.0	8.67595625725	20.3912391644
1087.0	1208.0	8.75280850787	20.4728393438
1086.0	1208.0	8.84179936077	20.3926517559
1085.0	1208.0	8.93079021368	20.312464168
1084.0	1208.0	9.01978106658	20.2322765801
1084.0	1209.0	9.09663331701	20.3138767595
1084.0	1210.0	9.17348556763	20.3954769388
1084.0	1211.0	9.25033781806	20.4770771182
1083.0	1211.0	9.33932867096	20.3968895303
1083.0	1212.0	9.41618092158	20.4784897096
1082.0	1212.0	9.50517177449	20.3983021217
1081.0	1212.0	9.59416262739	20.3181145338
1081.0	1213.0	9.67101487801	20.3997147132
1080.0	1213.0	9.76000573091	20.3195271253
1079.0	1213.0	9.84899658382	20.2393395374
1079.0	1214.0	9.92584883425	20.3209397167
1078.0	1214.0	10.0148396872	20.2407521288
1078.0	1215.0	10.0916919378	20.3223523082
1077.0	1215.0	10.1806827907	20.2421647203
1077.0	1216.0	10.2575350411	20.3237648996
1077.0	1217.0	10.3343872917	20.405365079
1077.0	1218.0	10.4112395421	20.4869652584
1076.0	1218.0	10.5002303951	20.4067776705
1076.0	1219.0	10.5770826457	20.4883778498
1075.0	1219.0	10.6660734986	20.4081902619
1074.0	1219.0	10.7550643515	20.328002674
1074.0	1220.0	10.8319166021	20.4096028534
1073.0	1220.0	10.920907455	20.3294152655
1073.0	1221.0	10.9977597054	20.4110154448
1072.0	1221.0	11.0867505583	20.3308278569
1072.0	1222.0	11.163602809	20.4124280363
1072.0	1223.0	11.2404550594	20.4940282156
1071.0	1223.0	11.3294459123	20.4138406277
1071.0	1224.0	11.4062981629	20.4954408071
1070.0	1224.0	11.4952890158	20.4152532192
1069.0	1224.0	11.5842798687	20.3350656313
1069.0	1225.0	11.6611321191	20.4166658106
1068.0	1225.0	11.7501229722	20.3364782227
1068.0	1226.0	11.8269752227	20.4180784021
1067.0	1226.0	11.9159660756	20.3378908142
1067.0	1227.0	11.9928183262	20.4194909935
1066.0	1227.0	12.0818091791	20.3393034057
1066.0	1228.0	12.1586614295	20.420903585
1065.0	1228.0	12.2476522824	20.3407159971
1065.0	1229.0	12.324504533	20.4223161765
1064.0	1229.0	12.413495386	20.3421285886
1064.0	1230.0	12.4903476364	20.4237287679
1063.0	1230.0	12.5793384893	20.34354118
1063.0	1231.0	12.6561907399	20.4251413594
1062.0	1231.0	12.7451815928	20.3449537715
1061.0	1231.0	12.8341724457	20.2647661836
1061.0	1232.0	12.9110246963	20.3463663629
1060.0	1232.0	13.0000155492	20.266178775
1060.0	1233.0	13.0768677997	20.3477789544
1060.0	1234.0	13.1537200503	20.4293791337
1059.0	1234.0	13.2427109032	20.3491915458
1059.0	1235.0	13.3195631536	20.4307917252
1058.0	1235.0	13.4085540065	20.3506041373
1058.0	1236.0	13.4854062571	20.4322043167
1057.0	1236.0	13.57439711	20.3520167288
1057.0	1237.0	13.6512493605	20.4336169081
1057.0	1238.0	13.7281016111	20.5152170875
1056.0	1238.0	13.817092464	20.4350294996
1055.0	1238.0	13.9060833169	20.3548419117
1055.0	1239.0	13.9829355673	20.436442091
1054.0	1239.0	14.0719264204	20.3562545031
1053.0	1239.0	14.1609172733	20.2760669152
1053.0	1240.0	14.2377695238	20.3576670946
1053.0	1241.0	14.3146217744	20.4392672739
1053.0	1242.0	14.3914740248	20.5208674533
1052.0	1242.0	14.4804648777	20.4406798654
1051.0	1242.0	14.5694557306	20.3604922775
1051.0	1243.0	14.6463079812	20.4420924568
1050.0	1243.0	14.7352988341	20.3619048689
1050.0	1244.0	14.8121510846	20.4435050483
1050.0	1245.0	14.8890033352	20.5251052276
1049.0	1245.0	14.9779941881	20.4449176397
1048.0	1245.0	15.066985041	20.3647300518
1047.0	1245.0	15.1559758939	20.2845424639
1046.0	1245.0	15.2449667468	20.2043548761
1045.0	1245.0	15.3339575999	20.1241672882
1045.0	1246.0	15.4108098503	20.2057674675
1045.0	1247.0	15.4876621007	20.2873676469
1045.0	1248.0	15.5645143514	20.3689678262
1045.0	1249.0	15.6413666018	20.4505680056
1045.0	1250.0	15.7182188524	20.5321681849
1044.0	1250.0	15.8072097053	20.451980597
1044.0	1251.0	15.8840619557	20.5335807764
1043.0	1251.0	15.9730528087	20.4533931885
1042.0	1251.0	16.0620436617	20.3732056006
1042.0	1252.0	16.1388959122	20.4548057799
1042.0	1253.0	16.2157481626	20.5364059593
1041.0	1253.0	16.3047390155	20.4562183714
1040.0	1253.0	16.3937298686	20.3760307835
1039.0	1253.0	16.4827207215	20.2958431956
1039.0	1254.0	16.5595729719	20.377443375
1039.0	1255.0	16.6364252226	20.4590435543
1039.0	1256.0	16.713277473	20.5406437337
1038.0	1256.0	16.8022683259	20.4604561458
1037.0	1256.0	16.8912591788	20.3802685579
1037.0	1257.0	16.9681114294	20.4618687372
1036.0	1257.0	17.0571022823	20.3816811493
1036.0	1258.0	17.1339545327	20.4632813287
1035.0	1258.0	17.2229453858	20.3830937408
1034.0	1258.0	17.3119362387	20.3029061529
1034.0	1259.0	17.3887884892	20.3845063322
1034.0	1260.0	17.4656407398	20.4661065116
1034.0	1261.0	17.5424929902	20.5477066909
1033.0	1261.0	17.6314838431	20.467519103
1032.0	1261.0	17.720474696	20.3873315151
1031.0	1261.0	17.8094655489	20.3071439272
1031.0	1262.0	17.8863177996	20.3887441066
1031.0	1263.0	17.96317005	20.4703442859
1030.0	1263.0	18.0521609029	20.390156698
1029.0	1263.0	18.141151756	20.3099691101
1029.0	1264.0	18.2180040064	20.3915692895
1029.0	1265.0	18.2948562568	20.4731694689
1028.0	1265.0	18.3838471099	20.392981881
1027.0	1265.0	18.4728379628	20.3127942931
1027.0	1266.0	18.5496902133	20.3943944724
1027.0	1267.0	18.6265424639	20.4759946518
1026.0	1267.0	18.7155333168	20.3958070639
1026.0	1268.0	18.7923855672	20.4774072432
1025.0	1268.0	18.8813764201	20.3972196553
1025.0	1269.0	18.9582286707	20.4788198347
1024.0	1269.0	19.0472195236	20.3986322468
1024.0	1270.0	19.1240717741	20.4802324261
1024.0	1271.0	19.2009240247	20.5618326055
1023.0	1271.0	19.2899148776	20.4816450176
1022.0	1271.0	19.3789057305	20.4014574297
